wmc,dit,noc,cbo,rfc,lcom,loc,bug
-0.7655131801546807,-0.7496843803426522,-0.1997103976365433,-0.4931156950490132,-0.8570366194424184,-0.15154563426046905,-0.556145013148043,0
-0.22975573870712834,0.8213154612005819,-0.1997103976365433,-0.18221439580913226,-0.3369609462984558,-0.14581479223598917,-0.4031640342885386,0
-0.22975573870712834,0.03581554042896484,-0.1997103976365433,-0.18221439580913226,-0.6570075143870481,-0.1343531081870294,-0.459823656088355,0
-0.22975573870712834,0.03581554042896484,-0.1997103976365433,-0.09338545316916629,-0.09692602023201152,-0.12289142413806961,-0.15386169836934613,0
-0.5869273663388299,-0.7496843803426522,-0.1997103976365433,-0.3598722810890642,-0.7370191564091962,-0.15154563426046905,-0.5958067484079146,0
-0.6762202732467554,0.03581554042896484,-0.1997103976365433,-0.4042867524090472,-0.6970133353981222,-0.15154563426046905,-0.5844748240479513,0
0.5738804234642003,0.8213154612005819,-0.1997103976365433,0.12868690343074865,0.5431671159451732,-0.04265963579535116,0.44106433052872673,0
-0.051169924891277516,2.3923153027438158,-0.1997103976365433,0.08427243211076567,-0.41697258832060385,-0.10569889806462994,-0.38616614774859365,0
-0.40834155252297916,-0.7496843803426522,-0.1997103976365433,-0.22662886712911526,-0.2969551252873817,-0.15154563426046905,-0.15386169836934613,0
0.6631733303721258,1.6068153819721989,-0.1997103976365433,0.2619303173906976,0.3031321898787289,-0.014005425672951717,0.18609603242955267,0
0.03812298201664789,-0.7496843803426522,-0.1997103976365433,0.21751584607071464,1.1432544311112838,-0.10569889806462994,0.6903666664479192,0
-0.40834155252297916,0.8213154612005819,-0.1997103976365433,0.5728316166305786,0.22312054785658084,-0.14390451156116255,0.22009180550944255,0
-0.14046283179920294,0.03581554042896484,-0.1997103976365433,-0.004556510529200312,-0.016914378209863433,-0.11907086278841635,-0.15386169836934613,0
0.4845875165562749,-0.7496843803426522,-0.1997103976365433,-0.3154578097690812,0.4631554739230251,-0.0770446879422305,0.645038969008066,0
-0.31904864561505375,3.1778152235154327,-0.1997103976365433,0.12868690343074865,0.18311472684550678,-0.13244282751220277,-0.22751920670910752,0
-0.49763445943090456,-0.7496843803426522,-0.1997103976365433,-0.2710433384490982,-0.3369609462984558,-0.14581479223598917,-0.3351724881287588,0
-0.5869273663388299,0.8213154612005819,-0.1997103976365433,-0.3598722810890642,-0.6570075143870481,-0.14963535358564242,-0.5674769375080063,0
-0.5869273663388299,-0.7496843803426522,-0.1997103976365433,-0.4042867524090472,-0.7370191564091962,-0.14963535358564242,-0.6241365593078227,0
0.1274158889245733,-0.7496843803426522,-0.1997103976365433,-0.048970981849183304,0.2631263688676549,-0.15154563426046905,0.10677256190980962,0
-0.49763445943090456,0.03581554042896484,-0.1997103976365433,-0.22662886712911526,-0.5369900513538259,-0.14581479223598917,-0.3238405637687955,0
-0.5869273663388299,0.8213154612005819,-0.1997103976365433,-0.22662886712911526,-0.41697258832060385,-0.14963535358564242,-0.4428257695484101,0
-0.5869273663388299,0.03581554042896484,-0.1997103976365433,-0.3598722810890642,-0.5369900513538259,-0.14963535358564242,-0.43715980736842847,0
0.5738804234642003,0.8213154612005819,-0.1997103976365433,-0.22662886712911526,0.42314965291195106,-0.035018513096044646,0.2880833516692223,0
0.1274158889245733,-0.7496843803426522,-0.1997103976365433,-0.004556510529200312,-0.4569784093316779,-0.06558300389327072,-0.6071386727678778,0
-0.22975573870712834,1.6068153819721989,-0.1997103976365433,-0.22662886712911526,-0.3769667673095298,-0.12289142413806961,-0.4088299964685202,0
-0.40834155252297916,-0.7496843803426522,-0.1997103976365433,-0.22662886712911526,-0.6970133353981222,-0.14008395021150927,-0.6411344458477677,0
-0.40834155252297916,0.8213154612005819,-0.1997103976365433,-0.13779992448914927,0.6631845789783953,-0.15154563426046905,0.4750601036086166,0
-0.49763445943090456,0.8213154612005819,-0.1997103976365433,-0.13779992448914927,-0.3769667673095298,-0.14581479223598917,-0.4428257695484101,0
-0.31904864561505375,0.8213154612005819,-0.1997103976365433,-0.3154578097690812,-0.4569784093316779,-0.13244282751220277,-0.4881534669882633,0
-0.40834155252297916,-0.7496843803426522,-0.1997103976365433,-0.4487012237290302,-0.3769667673095298,-0.15154563426046905,-0.3691682612086487,0
-0.40834155252297916,-0.7496843803426522,-0.1997103976365433,-0.3154578097690812,-0.5369900513538259,-0.14008395021150927,-0.556145013148043,0
-0.14046283179920294,0.03581554042896484,-0.1997103976365433,-0.4042867524090472,-0.49698423034275196,-0.13817366953668264,-0.4428257695484101,0
-0.31904864561505375,0.03581554042896484,-0.1997103976365433,-0.09338545316916629,-0.4569784093316779,-0.13244282751220277,-0.4938194291682449,0
-0.051169924891277516,-0.7496843803426522,-0.1997103976365433,-0.13779992448914927,0.42314965291195106,-0.12098114346324298,0.23708969204938748,0
-0.31904864561505375,0.8213154612005819,-0.1997103976365433,0.2619303173906976,1.5833184622330982,-0.13626338886185602,1.0076605485268912,0
-0.49763445943090456,2.3923153027438158,-0.1997103976365433,-0.3598722810890642,-0.6170016933759741,-0.14581479223598917,-0.5674769375080063,0
-0.49763445943090456,1.6068153819721989,-0.1997103976365433,-0.4042867524090472,-0.49698423034275196,-0.15154563426046905,-0.47115558044831835,0
-0.31904864561505375,0.8213154612005819,-0.1997103976365433,-0.09338545316916629,-0.21694348326523366,-0.13626338886185602,-0.187857471449236,0
0.03812298201664789,-1.5351843011142692,-0.1997103976365433,-0.2710433384490982,0.1031030848233587,-0.15154563426046905,0.5430516497683964,0
-0.22975573870712834,-0.7496843803426522,-0.1997103976365433,-0.3598722810890642,-0.6170016933759741,-0.12289142413806961,-0.6298025214878045,0
-0.5869273663388299,1.6068153819721989,-0.1997103976365433,-0.3598722810890642,-0.6970133353981222,-0.14963535358564242,-0.5958067484079146,0
0.4845875165562749,0.8213154612005819,-0.1997103976365433,-0.004556510529200312,0.42314965291195106,-0.015915706347778346,0.3050812382091672,0
-0.40834155252297916,0.8213154612005819,-0.1997103976365433,-0.3598722810890642,0.02309144280121061,-0.15154563426046905,-0.1765255470892727,0
-0.40834155252297916,-1.5351843011142692,-0.1997103976365433,-0.048970981849183304,-0.1769376622541596,-0.1477250729108158,-0.2615149797889974,0
-0.051169924891277516,0.03581554042896484,-0.1997103976365433,0.03985796079078268,-0.2569493042763077,-0.1095194594142832,-0.3238405637687955,0
-0.31904864561505375,-0.7496843803426522,-0.1997103976365433,-0.048970981849183304,0.22312054785658084,-0.15154563426046905,-0.029210530409749903,0
-0.40834155252297916,-0.7496843803426522,-0.1997103976365433,-0.09338545316916629,-0.3369609462984558,-0.14008395021150927,-0.3578363368486854,0
-0.14046283179920294,0.03581554042896484,-0.1997103976365433,-0.09338545316916629,-0.5369900513538259,-0.12289142413806961,-0.41449595864850186,0
-0.49763445943090456,0.03581554042896484,-0.1997103976365433,-0.13779992448914927,-0.5769958723649,-0.14581479223598917,-0.5674769375080063,0
-0.5869273663388299,-0.7496843803426522,-0.1997103976365433,-0.4487012237290302,-0.7770249774202702,-0.14963535358564242,-0.652466370207731,0
-0.40834155252297916,-0.7496843803426522,-0.1997103976365433,-0.18221439580913226,-0.1769376622541596,-0.15154563426046905,-0.24451709324905246,0
-0.40834155252297916,-1.5351843011142692,-0.1997103976365433,-0.048970981849183304,-0.13693184124308555,-0.14390451156116255,-0.20485535798918095,0
0.03812298201664789,0.03581554042896484,-0.1997103976365433,-0.048970981849183304,-0.4569784093316779,-0.09423721401567016,-0.3351724881287588,0
-0.49763445943090456,-0.7496843803426522,-0.1997103976365433,-0.3154578097690812,-0.3769667673095298,-0.14581479223598917,-0.3238405637687955,0
0.03812298201664789,1.6068153819721989,-0.1997103976365433,-0.09338545316916629,-0.016914378209863433,-0.09423721401567016,-0.23885113106907083,0
-0.22975573870712834,0.8213154612005819,-0.1997103976365433,-0.09338545316916629,-0.2969551252873817,-0.13053254683737614,-0.41449595864850186,0
-0.5869273663388299,-0.7496843803426522,-0.1997103976365433,0.03985796079078268,-0.13693184124308555,-0.14963535358564242,-0.23885113106907083,0
-0.6762202732467554,-0.7496843803426522,-0.1997103976365433,-0.4487012237290302,-0.8170307984313443,-0.15154563426046905,-0.6581323323877126,0
-0.49763445943090456,-0.7496843803426522,-0.1997103976365433,-0.3154578097690812,-0.6570075143870481,-0.14581479223598917,-0.5504790509680614,0
-0.051169924891277516,1.6068153819721989,-0.1997103976365433,-0.3154578097690812,-0.2569493042763077,-0.14008395021150927,-0.15952766054932777,0
-0.40834155252297916,3.1778152235154327,-0.1997103976365433,-0.3598722810890642,-0.49698423034275196,-0.15154563426046905,-0.4088299964685202,0
-0.6762202732467554,-0.7496843803426522,-0.1997103976365433,-0.2710433384490982,-0.8170307984313443,-0.15154563426046905,-0.6581323323877126,0
-0.6762202732467554,-0.7496843803426522,-0.1997103976365433,-0.22662886712911526,-0.8170307984313443,-0.15154563426046905,-0.6581323323877126,0
-0.22975573870712834,-0.7496843803426522,-0.1997103976365433,0.12868690343074865,0.2631263688676549,-0.13817366953668264,0.5430516497683964,0
-0.7655131801546807,-0.7496843803426522,-0.1997103976365433,-0.4487012237290302,-0.8570366194424184,-0.15154563426046905,-0.6637982945676943,0
-0.051169924891277516,0.03581554042896484,-0.1997103976365433,-0.22662886712911526,-0.09692602023201152,-0.11716058211358972,0.276751427309259,0
-0.49763445943090456,0.8213154612005819,-0.1997103976365433,-0.3154578097690812,-0.49698423034275196,-0.14581479223598917,-0.47682154262829995,0
-0.5869273663388299,-0.7496843803426522,-0.1997103976365433,-0.3598722810890642,-0.7370191564091962,-0.14963535358564242,-0.6298025214878045,0
-0.49763445943090456,-0.7496843803426522,-0.1997103976365433,-0.2710433384490982,-0.6170016933759741,-0.14581479223598917,-0.5618109753280247,0
0.1274158889245733,-0.7496843803426522,-0.1997103976365433,-0.13779992448914927,-0.1769376622541596,-0.10378861738980331,-0.1765255470892727,0
-0.31904864561505375,-0.7496843803426522,-0.1997103976365433,-0.18221439580913226,-0.5369900513538259,-0.14008395021150927,-0.4881534669882633,0
-0.49763445943090456,-0.7496843803426522,-0.1997103976365433,-0.13779992448914927,0.02309144280121061,-0.14581479223598917,0.42973240616876346,0
-0.40834155252297916,2.3923153027438158,-0.1997103976365433,-0.4487012237290302,-0.3369609462984558,-0.15154563426046905,-0.3974980721085569,0
-0.5869273663388299,-1.5351843011142692,-0.1997103976365433,-0.4042867524090472,-0.7370191564091962,-0.14963535358564242,-0.6241365593078227,0
-0.49763445943090456,-0.7496843803426522,-0.1997103976365433,-0.09338545316916629,-0.7370191564091962,-0.14581479223598917,-0.6468004080277494,0
-0.40834155252297916,0.8213154612005819,-0.1997103976365433,0.5284171453105956,0.6631845789783953,-0.15154563426046905,0.5883793472082496,0
0.03812298201664789,-0.7496843803426522,-0.1997103976365433,-0.09338545316916629,0.34313801088980295,-0.1095194594142832,0.11810448626977291,0
-0.22975573870712834,0.03581554042896484,-0.1997103976365433,0.03985796079078268,-0.4569784093316779,-0.1343531081870294,-0.39183210992857526,0
-0.22975573870712834,1.6068153819721989,-0.1997103976365433,-0.3598722810890642,-0.3369609462984558,-0.12289142413806961,-0.4541576939083734,0
0.1274158889245733,1.6068153819721989,-0.1997103976365433,-0.048970981849183304,0.02309144280121061,-0.09996805604015005,-0.17085958490929107,0
-0.14046283179920294,0.03581554042896484,-0.1997103976365433,-0.2710433384490982,0.18311472684550678,-0.12289142413806961,-0.12553188746943789,0
0.21670879583249872,-0.7496843803426522,-0.1997103976365433,-0.4487012237290302,-0.1769376622541596,-0.10378861738980331,-0.06887226566962143,0
-0.22975573870712834,0.8213154612005819,-0.1997103976365433,0.2619303173906976,0.8632136840337655,-0.14963535358564242,0.25408757858933245,0
-0.49763445943090456,-0.7496843803426522,-0.1997103976365433,-0.18221439580913226,-0.3369609462984558,-0.15154563426046905,-0.25584901760901574,0
-0.6762202732467554,3.1778152235154327,-0.1997103976365433,-0.3598722810890642,-0.6170016933759741,-0.15154563426046905,-0.5901407862279329,0
-0.40834155252297916,1.6068153819721989,-0.1997103976365433,-0.3598722810890642,-0.6170016933759741,-0.15154563426046905,-0.4541576939083734,0
0.5738804234642003,0.03581554042896484,-0.1997103976365433,-0.048970981849183304,0.34313801088980295,-0.0006334609491653095,0.06711082664993809,0
-0.5869273663388299,-0.7496843803426522,-0.1997103976365433,-0.22662886712911526,-0.7770249774202702,-0.14963535358564242,-0.652466370207731,0
-0.6762202732467554,-0.7496843803426522,-0.1997103976365433,-0.3154578097690812,-0.8170307984313443,-0.15154563426046905,-0.6581323323877126,0
-0.14046283179920294,0.03581554042896484,-0.1997103976365433,-0.13779992448914927,-0.49698423034275196,-0.12289142413806961,-0.3748342233886303,0
0.4845875165562749,1.6068153819721989,-0.1997103976365433,-0.004556510529200312,0.22312054785658084,-0.08850637199119027,0.28241738948924067,0
0.3060017027404241,-0.7496843803426522,-0.1997103976365433,-0.13779992448914927,0.02309144280121061,-0.03692879377087127,-0.30117671504886895,0
-0.5869273663388299,-0.7496843803426522,-0.1997103976365433,-0.22662886712911526,-0.5369900513538259,-0.14963535358564242,-0.5334811644281164,0
-0.22975573870712834,0.03581554042896484,-0.1997103976365433,-0.22662886712911526,-0.6570075143870481,-0.1343531081870294,-0.459823656088355,0
0.03812298201664789,0.8213154612005819,-0.1997103976365433,-0.18221439580913226,-0.1769376622541596,-0.10569889806462994,0.07844275100990138,0
-0.5869273663388299,0.8213154612005819,-0.1997103976365433,-0.3598722810890642,-0.6970133353981222,-0.14963535358564242,-0.5958067484079146,0
-0.22975573870712834,0.03581554042896484,-0.1997103976365433,-0.4042867524090472,-0.41697258832060385,-0.1343531081870294,-0.4088299964685202,0
-0.22975573870712834,0.8213154612005819,-0.1997103976365433,-0.13779992448914927,0.06309726381228466,-0.1343531081870294,-0.03487649258973155,0
-0.22975573870712834,-0.7496843803426522,-0.1997103976365433,-0.3598722810890642,-0.2569493042763077,-0.12289142413806961,-0.4088299964685202,0
-0.49763445943090456,-0.7496843803426522,-0.1997103976365433,-0.3154578097690812,-0.41697258832060385,-0.14581479223598917,-0.39183210992857526,0
-0.22975573870712834,0.8213154612005819,-0.1997103976365433,-0.18221439580913226,-0.1769376622541596,-0.15154563426046905,-0.3125086394088322,0
-0.6762202732467554,-0.7496843803426522,-0.1997103976365433,-0.13779992448914927,-0.8170307984313443,-0.15154563426046905,-0.6581323323877126,0
-0.14046283179920294,0.8213154612005819,-0.1997103976365433,-0.048970981849183304,0.02309144280121061,-0.15154563426046905,-0.16519362272930943,0
-0.40834155252297916,0.03581554042896484,-0.1997103976365433,-0.3598722810890642,-0.5769958723649,-0.14390451156116255,-0.2218532445291259,0
0.03812298201664789,-0.7496843803426522,-0.1997103976365433,-0.18221439580913226,0.1031030848233587,-0.09423721401567016,-0.11986592528945625,0
0.03812298201664789,-0.7496843803426522,-0.1997103976365433,-0.22662886712911526,0.5031612949340991,-0.13244282751220277,0.3844047087289103,0
-0.49763445943090456,-0.7496843803426522,-0.1997103976365433,-0.3154578097690812,-0.6570075143870481,-0.14581479223598917,-0.5618109753280247,0
0.1274158889245733,1.6068153819721989,-0.1997103976365433,-0.048970981849183304,0.22312054785658084,-0.14581479223598917,-0.057540341309658134,0
-0.31904864561505375,-0.7496843803426522,-0.1997103976365433,-0.18221439580913226,-0.5769958723649,-0.14390451156116255,-0.4938194291682449,0
-0.31904864561505375,-0.7496843803426522,-0.1997103976365433,-0.3154578097690812,-0.4569784093316779,-0.13244282751220277,-0.5051513535282082,0
0.3060017027404241,0.03581554042896484,-0.1997103976365433,-0.22662886712911526,0.1031030848233587,-0.044569916470177794,0.15776622152964442,0
0.03812298201664789,1.6068153819721989,-0.1997103976365433,-0.18221439580913226,-0.21694348326523366,-0.10569889806462994,-0.3238405637687955,0
-0.5869273663388299,1.6068153819721989,-0.1997103976365433,-0.22662886712911526,-0.6170016933759741,-0.15154563426046905,-0.5504790509680614,0
0.3952946096483495,0.03581554042896484,-0.1997103976365433,-0.13779992448914927,0.42314965291195106,-0.05221103916948431,0.4750601036086166,0
-0.051169924891277516,-0.7496843803426522,-0.1997103976365433,-0.2710433384490982,-0.3769667673095298,-0.10569889806462994,-0.27851286632894234,0
0.03812298201664789,-0.7496843803426522,-0.1997103976365433,-0.09338545316916629,0.2631263688676549,-0.1286222661625495,0.6053772337481945,0
-0.6762202732467554,0.03581554042896484,-0.1997103976365433,-0.4042867524090472,-0.7770249774202702,-0.15154563426046905,-0.6411344458477677,0
-0.40834155252297916,0.03581554042896484,-0.1997103976365433,-0.004556510529200312,-0.5769958723649,-0.15154563426046905,-0.459823656088355,0
-0.49763445943090456,0.8213154612005819,-0.1997103976365433,-0.22662886712911526,-0.5369900513538259,-0.14581479223598917,-0.539147126608098,0
-0.14046283179920294,1.6068153819721989,-0.1997103976365433,-0.09338545316916629,-0.016914378209863433,-0.11142974008910983,-0.34083845030874044,0
